time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
7.800000,10.607101,11.196586,0.804346,0.995418,2.710031,0.000000
7.900000,10.594074,11.178057,0.794273,1.003182,2.795432,0.000000
8.000000,10.581417,11.159580,0.784263,1.011391,2.880674,0.000000
8.100000,10.569129,11.141158,0.774316,1.020044,2.965743,0.000000
8.200000,10.557208,11.122791,0.764432,1.029138,3.050626,0.000000
8.300000,10.545653,11.104574,0.754817,1.038670,3.135310,0.026403
8.400000,10.534460,11.086516,0.745487,1.048635,3.219240,0.055204
8.500000,10.523628,11.068619,0.736443,1.059026,3.302356,0.084357
8.600000,10.513151,11.050887,0.727687,1.069837,3.384640,0.113849
8.700000,10.503029,11.033322,0.719220,1.081062,3.466076,0.143666
8.800000,10.493256,11.015925,0.711043,1.092696,3.546648,0.173797
8.900000,10.483830,10.998700,0.703156,1.104731,3.626339,0.204228
9.000000,10.474748,10.981647,0.695559,1.117161,3.705136,0.234947
9.100000,10.466006,10.964770,0.688254,1.129981,3.783024,0.265942
9.200000,10.457601,10.948070,0.681241,1.143183,3.859989,0.297202
9.300000,10.449530,10.931549,0.674520,1.156762,3.936019,0.328713
9.400000,10.441789,10.915208,0.668091,1.170711,4.011100,0.360465
9.500000,10.434375,10.899050,0.661953,1.185023,4.085222,0.392446
9.600000,10.427284,10.883076,0.656108,1.199692,4.158373,0.424645
9.700000,10.420513,10.867287,0.650555,1.214712,4.230543,0.457050
9.800000,10.414059,10.851685,0.645293,1.230076,4.301721,0.489650
9.900000,10.407917,10.836271,0.640322,1.245778,4.371899,0.522434
10.000000,10.402085,10.821046,0.635641,1.261812,4.441067,0.555392
10.100000,10.396559,10.806012,0.631250,1.278169,4.509218,0.588513
10.200000,10.391335,10.791169,0.627148,1.294845,4.576343,0.621787
10.300000,10.386410,10.776519,0.623335,1.311833,4.642436,0.655203
10.400000,10.381780,10.762062,0.619808,1.329126,4.707489,0.688751
10.500000,10.377442,10.747800,0.616568,1.346717,4.771497,0.722421
10.600000,10.373391,10.733734,0.613613,1.364601,4.834455,0.756203
10.700000,10.369625,10.719863,0.610942,1.382770,4.896356,0.790088
10.800000,10.366140,10.706189,0.608553,1.401218,4.957197,0.824065
10.900000,10.362932,10.692712,0.606446,1.419939,5.016973,0.858126
11.000000,10.359998,10.679433,0.604619,1.438926,5.075681,0.892261
11.100000,10.357333,10.666352,0.603070,1.458173,5.133317,0.926461
11.200000,10.354935,10.653470,0.601798,1.477673,5.189879,0.960717
11.300000,10.352799,10.640786,0.600801,1.497420,5.245363,0.995019
11.400000,10.350922,10.628302,0.600078,1.517408,5.299769,1.029360
11.500000,10.349300,10.616018,0.599627,1.537629,5.353095,1.063730
11.600000,10.347930,10.603933,0.599445,1.558078,5.405339,1.098120
11.700000,10.346807,10.592047,0.599532,1.578749,5.456501,1.132522
11.800000,10.345928,10.580362,0.599885,1.599634,5.506580,1.166929
11.900000,10.345290,10.568876,0.600502,1.620728,5.555577,1.201330
12.000000,10.344889,10.557590,0.601381,1.642025,5.603491,1.235719
12.100000,10.344720,10.546504,0.602520,1.663517,5.650323,1.270087
12.200000,10.344781,10.535617,0.603918,1.685200,5.696075,1.304426
12.300000,10.345067,10.524929,0.605571,1.707066,5.740747,1.338728
12.400000,10.345574,10.514441,0.607478,1.729110,5.784341,1.372986
12.500000,10.346300,10.504151,0.609637,1.751326,5.826860,1.407191
12.600000,10.347239,10.494059,0.612045,1.773707,5.868305,1.441337
12.700000,10.348389,10.484165,0.614699,1.796247,5.908679,1.475414
12.800000,10.349746,10.474469,0.617599,1.818940,5.947985,1.509417
12.900000,10.351305,10.464970,0.620741,1.841781,5.986226,1.543338
13.000000,10.353064,10.455667,0.624122,1.864763,6.023405,1.577169
13.100000,10.355017,10.446560,0.627742,1.887880,6.059526,1.610902
13.200000,10.357162,10.437648,0.631596,1.911127,6.094592,1.644532
13.300000,10.359495,10.428931,0.635683,1.934498,6.128609,1.678051
13.400000,10.362011,10.420408,0.640000,1.957987,6.161579,1.711451
13.500000,10.364707,10.412078,0.644545,1.981587,6.193508,1.744726
13.600000,10.367579,10.403940,0.649315,2.005295,6.224401,1.777870
13.700000,10.370624,10.395994,0.654308,2.029103,6.254262,1.810874
13.800000,10.373837,10.388238,0.659521,2.053006,6.283097,1.843733
13.900000,10.377214,10.380673,0.664951,2.076999,6.310911,1.876441
14.000000,10.380753,10.373296,0.670596,2.101075,6.337710,1.908989
14.100000,10.384448,10.366107,0.676454,2.125231,6.363500,1.941373
14.200000,10.388297,10.359105,0.682521,2.149459,6.388286,1.973585
14.300000,10.392295,10.352289,0.688796,2.173755,6.412075,2.005619
14.400000,10.396438,10.345658,0.695275,2.198113,6.434873,2.037469
14.500000,10.400724,10.339211,0.701955,2.222529,6.456687,2.069129
14.600000,10.405147,10.332947,0.708835,2.246996,6.477523,2.100593
14.700000,10.409704,10.326864,0.715911,2.271510,6.497388,2.131855
14.800000,10.414391,10.320961,0.723181,2.296065,6.516290,2.162908
14.900000,10.419205,10.315238,0.730642,2.320656,6.534235,2.193747
15.000000,10.424142,10.309692,0.738292,2.345279,6.551230,2.224367
15.100000,10.429198,10.304323,0.746126,2.369927,6.567284,2.254761
15.200000,10.434369,10.299130,0.754144,2.394597,6.582404,2.284924
15.300000,10.439651,10.294110,0.762342,2.419284,6.596597,2.314850
15.400000,10.445041,10.289263,0.770717,2.443981,6.609871,2.344534
15.500000,10.450535,10.284588,0.779267,2.468686,6.622235,2.373971
15.600000,10.456129,10.280082,0.787988,2.493392,6.633697,2.403155
15.700000,10.461820,10.275745,0.796879,2.518096,6.644264,2.432082
15.800000,10.467604,10.271576,0.805935,2.542792,6.653945,2.460745
15.900000,10.473477,10.267571,0.815155,2.567476,6.662748,2.489141
16.000000,10.479435,10.263731,0.824536,2.592144,6.670683,2.517265
16.100000,10.485476,10.260054,0.834074,2.616790,6.677757,2.545111
