time_sec,h1_true,h2_true,h3_true,h4_true,h1_est,h2_est,h3_est,h4_est,u1_volts,u2_volts
41.800000,10.277221,10.625975,1.922964,5.159654,9.612582,10.185497,1.664924,4.660020,3.901956,2.277951
41.900000,10.272738,10.625247,1.923054,5.160001,9.606349,10.180259,1.665551,4.659979,3.315275,2.006425
42.000000,10.271582,10.626303,1.927459,5.164600,9.604654,10.178765,1.670794,4.664127,4.023215,2.558044
42.100000,10.271315,10.627674,1.931732,5.169898,9.605636,10.182908,1.676566,4.671247,4.149285,2.576204
42.200000,10.269791,10.626664,1.931475,5.173991,9.605890,10.180345,1.677713,4.675591,3.915837,1.987183
42.300000,10.267702,10.626650,1.933293,5.177443,9.603597,10.176328,1.680795,4.678786,3.821561,2.232270
42.400000,10.266722,10.627998,1.937620,5.181898,9.603108,10.178599,1.686202,4.683963,4.034412,2.578002
42.500000,10.265656,10.628032,1.939073,5.186258,9.603738,10.180116,1.689050,4.691069,4.001038,2.195626
42.600000,10.263695,10.627271,1.938633,5.189581,9.601777,10.175738,1.689714,4.693868,3.811474,1.969344
42.700000,10.262612,10.628140,1.941630,5.193813,9.602093,10.178571,1.694208,4.700738,3.993547,2.422314
42.800000,10.260866,10.627336,1.941668,5.197347,9.599667,10.178843,1.695698,4.706059,3.840831,2.009924
42.900000,10.260063,10.626300,1.941212,5.201969,9.598079,10.177783,1.696062,4.711414,4.024160,1.960076
43.000000,10.259757,10.625988,1.941745,5.206996,9.598129,10.177495,1.697593,4.718383,4.115478,2.080255
43.100000,10.258792,10.625783,1.942128,5.211422,9.595180,10.178031,1.698745,4.723541,3.996167,2.083489
43.200000,10.259001,10.625042,1.942096,5.217222,9.596456,10.177378,1.700123,4.730729,4.239844,2.017517
43.300000,10.257817,10.624491,1.942237,5.221507,9.593756,10.178412,1.701069,4.736177,3.980593,2.059771
43.400000,10.257615,10.623407,1.941870,5.226762,9.597739,10.179777,1.702088,4.742895,4.190598,1.947617
43.500000,10.255048,10.622003,1.939833,5.228976,9.595400,10.182396,1.701527,4.748641,3.632392,1.778567
43.600000,10.252753,10.619944,1.936128,5.232247,9.595640,10.180130,1.699215,4.752976,3.793400,1.544846
43.700000,10.250097,10.618890,1.935062,5.234809,9.592630,10.177746,1.699210,4.757811,3.698834,1.861509
43.800000,10.248988,10.618698,1.936001,5.238757,9.592452,10.179971,1.701518,4.763047,3.960149,2.134753
43.900000,10.247590,10.617455,1.934811,5.242475,9.590385,10.174423,1.701065,4.766480,3.889910,1.848032
44.000000,10.246815,10.618219,1.938362,5.247260,9.592781,10.173539,1.705781,4.772488,4.075309,2.458525
44.100000,10.244451,10.619032,1.941582,5.249880,9.591008,10.177597,1.709820,4.777333,3.712079,2.418589
44.200000,10.242566,10.617895,1.940520,5.253110,9.590066,10.177569,1.710015,4.782187,3.823418,1.893142
44.300000,10.240933,10.616816,1.939684,5.256751,9.587250,10.178165,1.709772,4.788187,3.848668,1.906628
44.400000,10.240146,10.615718,1.938438,5.261374,9.584357,10.172606,1.708998,4.792487,4.062991,1.877430
44.500000,10.240660,10.616935,1.942384,5.267440,9.584166,10.174825,1.713563,4.800652,4.326138,2.503829
44.600000,10.240877,10.616838,1.943635,5.273071,9.585491,10.176835,1.715425,4.807304,4.209887,2.158516
44.700000,10.239646,10.616053,1.942850,5.277044,9.584680,10.175766,1.715779,4.811411,3.948724,1.905980
44.800000,10.238618,10.615421,1.943004,5.281172,9.586474,10.173385,1.717348,4.816467,3.973853,2.021116
44.900000,10.236060,10.615751,1.944596,5.283741,9.589107,10.176035,1.720874,4.821167,3.695399,2.230882
45.000000,10.231811,10.614825,1.943465,5.284186,9.588388,10.173618,1.720950,4.822193,3.319662,1.852079
45.100000,10.227722,10.614747,1.944195,5.284993,9.585665,10.173979,1.722782,4.825197,3.388021,2.108065
45.200000,10.225083,10.614442,1.944171,5.287338,9.584390,10.175293,1.723748,4.829523,3.642476,2.033314
45.300000,10.222718,10.613372,1.943084,5.289931,9.583970,10.177604,1.724086,4.834425,3.711298,1.883032
45.400000,10.220020,10.611494,1.940127,5.292218,9.583316,10.178285,1.722682,4.838720,3.672722,1.645841
45.500000,10.217341,10.609607,1.937117,5.294644,9.581083,10.176159,1.720723,4.841975,3.672931,1.630168
45.600000,10.215764,10.608800,1.936603,5.298166,9.578209,10.180040,1.720777,4.848070,3.872211,1.927419
45.700000,10.215144,10.606532,1.933209,5.302954,9.583105,10.179003,1.718602,4.854330,4.084791,1.546071
45.800000,10.211348,10.604973,1.930949,5.303882,9.580290,10.176636,1.717185,4.855422,3.435908,1.719096
45.900000,10.209077,10.604559,1.931092,5.306615,9.576646,10.175220,1.718378,4.859623,3.736584,2.021702
46.000000,10.208496,10.604505,1.932197,5.311464,9.576068,10.171936,1.720403,4.863815,4.077483,2.158271
46.100000,10.207695,10.605572,1.935516,5.316110,9.576638,10.175647,1.724737,4.870836,4.080169,2.454885
46.200000,10.206239,10.605002,1.934758,5.319636,9.575020,10.175163,1.725295,4.875063,3.894767,1.954264
46.300000,10.205238,10.604662,1.934783,5.323592,9.573340,10.173169,1.726308,4.879937,4.006858,2.005200
46.400000,10.204824,10.604877,1.936242,5.328458,9.572058,10.172372,1.728323,4.884614,4.118433,2.202581
46.500000,10.204682,10.605254,1.937981,5.333726,9.570454,10.172443,1.730430,4.890573,4.186782,2.242825
46.600000,10.204807,10.605542,1.939439,5.339445,9.574603,10.174269,1.733109,4.897786,4.268128,2.194202
46.700000,10.202374,10.604914,1.938685,5.341884,9.572740,10.174970,1.733576,4.901194,3.682871,1.928115
46.800000,10.200583,10.603766,1.937523,5.345109,9.572951,10.172021,1.733531,4.905028,3.833431,1.856420
46.900000,10.198558,10.603890,1.938880,5.347942,9.570703,10.173841,1.735899,4.910382,3.752503,2.175768
47.000000,10.197225,10.603306,1.938249,5.351609,9.572489,10.173230,1.736709,4.915690,3.912396,1.936921
47.100000,10.194377,10.602941,1.938016,5.353602,9.571475,10.170133,1.737621,4.918147,3.626755,1.984713
47.200000,10.192095,10.603460,1.940138,5.356255,9.571377,10.172974,1.741061,4.923250,3.705940,2.291573
47.300000,10.189438,10.602833,1.939491,5.358244,9.570311,10.173781,1.741069,4.926870,3.628243,1.905686
47.400000,10.187012,10.601739,1.938335,5.360705,9.569111,10.172504,1.740633,4.929626,3.685934,1.834370
47.500000,10.185099,10.601414,1.938200,5.363529,9.567753,10.171188,1.741145,4.933416,3.776834,1.992497
47.600000,10.183603,10.601307,1.939083,5.367029,9.569661,10.172259,1.743157,4.937759,3.868697,2.129685
47.700000,10.180533,10.600910,1.938564,5.368673,9.570206,10.172494,1.743947,4.942372,3.582436,1.962607
47.800000,10.177006,10.600251,1.937905,5.369675,9.569514,10.170912,1.744477,4.943962,3.445221,1.924884
47.900000,10.173637,10.600018,1.938288,5.370868,9.568004,10.169090,1.745993,4.946855,3.499606,2.081235
48.000000,10.171117,10.600321,1.939937,5.372978,9.564600,10.168299,1.748051,4.948933,3.624595,2.239508
48.100000,10.170198,10.600894,1.941893,5.376719,9.564932,10.169615,1.751008,4.954139,3.972784,2.278170
48.200000,10.168566,10.600734,1.942194,5.379966,9.565810,10.175502,1.752392,4.960318,3.848234,2.064907
48.300000,10.165882,10.598362,1.937540,5.382142,9.564906,10.173449,1.749021,4.962862,3.636773,1.421280
48.400000,10.163463,10.597096,1.935644,5.384492,9.561340,10.170151,1.747654,4.965166,3.698605,1.746573
48.500000,10.162817,10.597379,1.936664,5.389006,9.564229,10.171697,1.750068,4.970832,4.064919,2.150803
48.600000,10.160187,10.596800,1.935870,5.391003,9.564567,10.168537,1.750575,4.972755,3.646392,1.922081
48.700000,10.157217,10.597321,1.937559,5.392657,9.566268,10.167501,1.753516,4.975136,3.583417,2.241468
48.800000,10.153174,10.597856,1.939442,5.393122,9.563667,10.168889,1.755977,4.976578,3.357227,2.262518
48.900000,10.150358,10.597690,1.939585,5.395171,9.561642,10.166776,1.757223,4.979073,3.622025,2.056679
49.000000,10.148607,10.598165,1.941496,5.398154,9.562243,10.167388,1.760024,4.983013,3.811668,2.254131
49.100000,10.146295,10.598129,1.942127,5.400537,9.558645,10.172738,1.761262,4.987763,3.679266,2.114796
49.200000,10.145465,10.596153,1.938473,5.404569,9.559549,10.169789,1.758415,4.991083,3.992383,1.543298
49.300000,10.144111,10.595711,1.937837,5.407806,9.559963,10.171389,1.758764,4.996299,3.841421,1.942503
49.400000,10.141697,10.594674,1.936148,5.410306,9.560946,10.167325,1.757966,4.998166,3.705918,1.777154
49.500000,10.138849,10.595106,1.937758,5.411913,9.560276,10.170375,1.760602,5.001784,3.573035,2.227681
49.600000,10.136061,10.594158,1.936371,5.413506,9.557544,10.168319,1.759840,5.004043,3.582988,1.841752
49.700000,10.134564,10.594274,1.937066,5.416546,9.554521,10.171340,1.760957,5.009913,3.854593,2.095055
49.800000,10.134239,10.593275,1.935156,5.421004,9.555367,10.173130,1.759919,5.015498,4.089584,1.771754
49.900000,10.132924,10.591511,1.932123,5.424469,9.555017,10.173740,1.757916,5.020978,3.898915,1.627466
