tank_1,tank_2,tank_3,tank_4,kan_u1,kan_u2
12.478298283170098,13.141784094827988,4.777953917862029,4.759988898064861,0.0,0.0
12.477846480834156,13.141444859171292,4.777212950491872,4.75947182934335,0.0,0.0
12.477393810206697,13.141097439968545,4.7764797276109,4.7589556426634525,0.0,0.0
12.476938726542809,13.140754942467535,4.7757447119806535,4.758439723401621,0.0,0.0
12.476480775877537,13.14041615476356,4.7750097389145845,4.757918727837044,0.0,0.0
12.476023798325388,13.140080607217746,4.774271040689942,4.757405756560882,0.0,0.0
12.47556851664197,13.139740007405848,4.773536424075503,4.7568888145567065,0.0,0.0
12.475111511661826,13.139397509185224,4.772798407448899,4.756373093551496,0.0,0.0
12.474656264787363,13.139057282896093,4.772059166794959,4.755851707679824,0.0,0.0
12.47420661447085,13.138717526310577,4.771324849235765,4.755337269914147,0.0,0.0
12.473748816416402,13.138377851925496,4.770586330777529,4.75481917673851,0.0,0.0
12.473299427376832,13.138039784191793,4.76984840720933,4.754304083013841,0.0,0.0
12.47284852360282,13.1377002195257,4.769111757695824,4.753784659454142,0.0,0.0
12.472391956960212,13.137364857986913,4.768375393554823,4.753263203286834,0.0,0.0
12.47193127175294,13.13702631799185,4.767638999676637,4.7527441616019095,0.0,0.0
12.471475859397177,13.136687226569565,4.766901137139949,4.7522258947223595,0.0,0.0
12.471019776448273,13.13634590400841,4.766160037921969,4.751711447871558,0.0,0.0
12.470567479860758,13.135998347602792,4.765422349007724,4.751191793009389,0.0,0.0
12.470110838912191,13.135658719558506,4.7646853066474355,4.750671695209667,0.0,0.0
12.469655918415421,13.135322382183736,4.763945386718632,4.750155618924241,0.0,0.0
12.469200920646315,13.134981713595703,4.763212400251634,4.749645239700044,0.0,0.0
12.468745066335892,13.13463921519815,4.762476086634797,4.749131758899428,0.0,0.0
12.468288458401382,13.134288585390491,4.761741677992512,4.748616752905645,0.0,0.0
12.467830107009654,13.133944314997862,4.76100567821114,4.748098753263988,0.0,0.0
12.467381188795862,13.133602793896783,4.760269804447695,4.747583671443477,0.0,0.0
12.46692948388838,13.13325764239278,4.759530183163177,4.747069989496042,0.0,0.0
12.466478339332483,13.132913793313966,4.7587964136538705,4.746553516538963,0.0,0.0
12.466022527910791,13.132568236792904,4.758064456424862,4.746037201027708,0.0,0.0
12.465566164846559,13.132222461021483,4.757331976636137,4.745521005197528,0.0,0.0
12.465105203893135,13.131875635952587,4.756597009954693,4.745007744343423,0.0,0.0
12.464649900223684,13.13153440555097,4.755864607401558,4.744487297184152,0.0,0.0
12.464192264204549,13.131189883852365,4.755135226116699,4.743980145993008,0.0,0.0
12.463734575653318,13.130848571992718,4.75439845452072,4.74346441735174,0.0,0.0
12.463284310532806,13.13050369706515,4.753660436813273,4.7429524967120695,0.0,0.0
12.462825422563608,13.13016351559842,4.752922771634418,4.74243560239091,0.0,0.0
12.462374466345468,13.1298241104848,4.7521859924009116,4.741916365424665,0.0,0.0
12.461921332530276,13.12948507769069,4.751444309198657,4.7414022029647445,0.0,0.0
12.461465009274415,13.1291384214886,4.750710819363958,4.740888100477551,0.0,0.0
12.461015347956309,13.1287965718498,4.749971081427981,4.740371512670478,0.0,0.0
12.460555749705147,13.128455619995522,4.7492363249893925,4.739853458621386,0.0,0.0
12.460101768942748,13.128119481042638,4.748503128167734,4.739339311426458,0.0,0.0
12.459644027529773,13.127773321714264,4.747773957293713,4.738824590112572,0.0,0.0
12.45918770587288,13.127429536541419,4.747040490958829,4.738306714722824,0.0,0.0
12.45873491319328,13.127084873559072,4.746309527661961,4.737794787738662,0.0,0.0
12.45828203844885,13.12674294144713,4.74557713363888,4.737283516800295,0.0,0.0
12.457821689487625,13.126403701294397,4.744848600722488,4.736766325756969,0.0,0.0
12.457373703934172,13.126060458462954,4.744113470228495,4.73624867616913,0.0,0.0
12.456922081238549,13.12571624977237,4.743382429071851,4.735735521519112,0.0,0.0
12.456468162865509,13.12537004405046,4.742649329975968,4.7352177094085315,0.0,0.0
12.456017065014802,13.125032383209925,4.74191300661456,4.734701775072102,0.0,0.0
12.455559209802647,13.124690253010193,4.741178905107568,4.734186384532708,0.0,0.0
12.455105429632905,13.124347667142256,4.740446998741634,4.733670819990857,0.0,0.0
12.454649769941353,13.124004916228976,4.739712418581627,4.7331614361350365,0.0,0.0
12.454193249979893,13.123662313768525,4.7389764242018275,4.732646870128332,0.0,0.0
12.453736525166875,13.123324993891252,4.738241154695205,4.732129851790381,0.0,0.0
12.453281040504695,13.122984042439334,4.737510373745342,4.731609522908018,0.0,0.0
12.45282512694117,13.122648736629891,4.736775740743567,4.731091479672428,0.0,0.0
12.452371479555486,13.122306316155521,4.736042746918671,4.730576235061154,0.0,0.0
12.45191796205796,13.121962187471672,4.735308624241707,4.730059926950925,0.0,0.0
12.451463399104762,13.121614875637194,4.734572421680843,4.729542402145907,0.0,0.0
12.451008844347582,13.121270577198189,4.733840918829549,4.729026147295079,0.0,0.0
