h1,h2,h3,h4,u1,u2,t_exec
9.079246835381824,9.686868738468775,0.9341702612568495,3.915970489888924,6.073375225067139,2.519991874694824,3.3458333015441895
9.08551713638668,9.68680390169798,0.9430109747287465,3.9342930133758287,6.067413330078125,2.5398502349853516,3.3458333015441895
9.091795314737588,9.686844047583314,0.9519522220010807,3.9525423014337093,6.060842514038086,2.559422254562378,3.5729167461395264
9.0980788038921,9.686987798606038,0.9609914139053353,3.970715226474207,6.053671360015869,2.5787041187286377,3.3458333015441895
9.104365056990277,9.68723376606051,0.9701259623813137,3.9888087055136343,6.045907020568848,2.59769344329834,3.3458333015441895
9.110651556354243,9.687580547689972,0.9793532745850417,4.006819710721213,6.037558555603027,2.616387128829956,3.3458333015441895
9.116935806838375,9.688026727844262,0.9886707525796098,4.02474526127949,6.0286335945129395,2.634782075881958,3.3458333015441895
9.123215338385418,9.688570879285832,0.9980757967279243,4.042582425931035,6.019140243530273,2.6528756618499756,3.3458333015441895
9.129487703995649,9.689211564162964,1.00756580722007,4.060328320188111,6.0090861320495605,2.6706655025482178,3.3458333015441895
9.135750484603202,9.68994733164049,1.017138178199784,4.077980111550858,5.998479843139648,2.6881484985351562,3.3458333015441895
9.142001293906812,9.690776723042505,1.0267903085679662,4.0955350247171864,5.987330913543701,2.7053229808807373,3.3458333015441895
9.148237764853183,9.691698266995598,1.0365195905424798,4.112990325448416,5.975646018981934,2.7221858501434326,3.3458333015441895
9.154457563669956,9.692710483712336,1.0463234186244141,4.130343336472445,5.96343469619751,2.7387351989746094,3.3458333015441895
9.16065837862503,9.693811884297942,1.0561991874252856,4.147591424020607,5.950704097747803,2.7549688816070557,3.3458333015441895
9.166837936382414,9.695000972529986,1.0661442950580582,4.164732016396656,5.937464714050293,2.7708852291107178,3.3458333015441895
9.172993988449399,9.696276242502897,1.0761561372700597,4.181762587840358,5.923724174499512,2.7864818572998047,3.3458333015441895
9.179124311407923,9.697636181242826,1.0862321127068695,4.198680658426215,5.90949010848999,2.8017570972442627,3.3458333015441895
9.18522671636658,9.699079267983633,1.0963696207570668,4.215483804632015,5.894772052764893,2.816709041595459,3.3458333015441895
9.19129904688106,9.700603976796152,1.1065660668100172,4.232169656553561,5.879579067230225,2.831336498260498,3.3458333015441895
9.197339174601778,9.702208774206474,1.1168188563975219,4.248735892459439,5.863919258117676,2.845637559890747,3.3458333015441895
9.203345006389222,9.703892122639067,1.127125402315409,4.265180246692868,5.84780216217041,2.8596112728118896,3.3458333015441895
9.209314477652129,9.705652478868565,1.1374831206194214,4.2815005015578524,5.831235885620117,2.873256206512451,3.3458333015441895
9.215245554868106,9.707488294123236,1.147889430346542,4.297694489890414,5.8142290115356445,2.886570930480957,3.3458333015441895
9.221136238092305,9.709398015025172,1.158341755092723,4.313760097626308,5.796790599822998,2.8995542526245117,3.3458333015441895
9.226984558865121,9.711380086199549,1.1688375282862344,4.329695261031228,5.778929233551025,2.912205696105957,3.3458333015441895
9.232788582743952,9.713432947873322,1.1793741873461605,4.34549796927167,5.760653972625732,2.9245240688323975,3.3458333015441895
9.238546407194733,9.715555037647562,1.1899491771225377,4.361166261648221,5.741973400115967,2.9365086555480957,3.3458333015441895
9.244256166397374,9.71774479059409,1.2005599496269392,4.376698232836408,5.722897052764893,2.9481587409973145,3.3458333015441895
9.249916024537866,9.72000063936058,1.2112039637708265,4.392092024783836,5.703433036804199,2.9594736099243164,3.3458333015441895
9.255524182901581,9.722321016759187,1.2218786906583448,4.40734583462592,5.683590888977051,2.9704532623291016,3.3458333015441895
9.261078877776852,9.724704354198499,1.2325816096137572,4.4224579119197935,5.663379669189453,2.9810972213745117,3.3458333015441895
9.266578371437653,9.727149080944441,1.243310206084636,4.437426547883585,5.642806529998779,2.9914047718048096,3.3458333015441895
9.27202096841951,9.72965362752789,1.254061978806497,4.452250093994056,5.62188196182251,3.001376152038574,3.581249952316284
9.27740500880182,9.73221642584809,1.2648344395416546,4.4669269538802885,5.60061502456665,3.0110116004943848,3.3458333015441895
