h1,h2,h3,h4,u1,u2
12.105976739555489,12.436044846794406,1.4889146822614374,1.2480374704632542,0.0,0.0
12.080602352565228,12.417035413382983,1.475209502849907,1.2392231630904746,0.0,0.0
12.055205720240478,12.398016072623083,1.4615675460612796,1.2304400365429846,0.0,0.0
12.029786920940602,12.378986851708476,1.447988812574514,1.221688091017274,0.0,0.0
12.004346033141621,12.359947777864084,1.4344733030749286,1.2129673267112389,0.0,0.0
11.978883135436943,12.340898878346119,1.4210210182542913,1.204277743824197,0.0,0.0
11.953398306538087,12.321840180442205,1.4076319588109107,1.1956193425569026,0.0,0.0
11.927891625275416,12.302771711471522,1.3943061254497295,1.186992123111563,0.0,0.0
11.902363170598873,12.283693498784928,1.3810435188824197,1.1783960856918534,0.0,0.0
11.876813021578718,12.264605569765097,1.3678441398274792,1.1698312305029335,0.0,0.0
11.851241257406274,12.245507951826658,1.354707989010331,1.1612975577514637,0.0,0.0
11.825647957394677,12.226400672416322,1.3416350671634236,1.1527950676456218,0.0,0.0
11.800033200979627,12.207283759013016,1.3286253750263337,1.1443237603951193,0.0,0.0
11.774397067720136,12.188157239128028,1.3156789133458706,1.1358836362112188,0.0,0.0
11.7487396372993,12.169021140305134,1.3027956828761833,1.1274746953067512,0.0,0.0
11.723060989525058,12.149875490120735,1.289975684378869,1.119096937896133,0.0,0.0
11.697361204330955,12.130720316184002,1.2772189186230847,1.110750364195385,0.0,0.0
11.671640361776925,12.111555646137006,1.2645253863856594,1.1024349744221493,0.0,0.0
11.645898542050057,12.092381507654858,1.2518950884512103,1.094150768795708,0.0,0.0
11.620135825465383,12.073197928445849,1.2393280256122607,1.0858977475370017,0.0,0.0
11.594352292466658,12.054004936251587,1.2268241986693598,1.0776759108686493,0.0,0.0
11.568548023627153,12.034802558847142,1.214383608431205,1.0694852590149657,0.0,0.0
11.542723099650447,12.015590824041176,1.2020062557147682,1.0613257922019825,0.0,0.0
11.516877601371219,11.996369759676098,1.1896921413454224,1.0531975106574671,0.0,0.0
11.491011609756058,11.97713939362819,1.1774412661570728,1.045100414610943,0.0,0.0
11.465125205904261,11.957899753807766,1.1652536309922896,1.0370345042937106,0.0,0.0
11.439218471048653,11.938650868159296,1.1531292367024437,1.028999779938867,0.0,0.0
11.413291486556387,11.919392764661564,1.141068084147846,1.0209962417813283,0.0,0.0
11.387344333929775,11.900125471327804,1.1290701741978886,1.0130238900578497,0.0,0.0
11.361377094807104,11.880849016205847,1.1171355077311893,1.0050827250070478,0.0,0.0
11.33538985096346,11.861563427378261,1.1052640856357403,0.9971727468694228,0.0,0.0
11.309382684311572,11.842268732962504,1.093455908809058,0.9892939558873808,0.0,0.0
11.283355676902628,11.822964961111063,1.081710978158338,0.9814463523052563,0.0,0.0
11.257308910927133,11.803652140011605,1.0700292946006125,0.9736299363693358,0.0,0.0
11.231242468715738,11.784330297887118,1.0584108590629109,0.9658447083278806,0.0,0.0
11.205156432740095,11.764999462996066,1.0468556724824247,0.9580906684311514,0.0,0.0
11.179050885613709,11.745659663632528,1.035363735806676,0.9503678169314321,0.0,0.0
11.152925910092788,11.726310928126356,1.0239350499936886,0.9426761540830547,0.0,0.0
11.126781589077114,11.706953284843316,1.0125696160121642,0.9350156801424241,0.0,0.0
11.100618005610894,11.687586762185239,1.0012674348416621,0.9273863953680438,0.0,0.0
11.074435242883638,11.668211388590178,0.9900285074727831,0.9197883000205417,0.0,0.0
11.048233384231027,11.64882719253255,0.978852834907357,0.9122213943626964,0.0,0.0
11.022012513135792,11.629434202523292,0.9677404181586349,0.9046856786594641,0.0,0.0
10.99577271322859,11.610032447110008,0.9566912582514859,0.8971811531780056,0.0,0.0
10.969514068288893,11.590621954877127,0.9457053562225988,0.8897078181877138,0.0,0.0
10.943236662245877,11.571202754446052,0.9347827131206867,0.8822656739602424,0.0,0.0
10.916940579179306,11.551774874475313,0.923923330006699,0.8748547207695337,0.0,0.0
10.890625903320439,11.532338343660724,0.913127207954036,0.8674749588918486,0.0,0.0
10.864292719052925,11.512893190735534,0.9023943480487702,0.8601263886057952,0.0,0.0
10.837941110913704,11.493439444470583,0.8917247513898718,0.8528090101923596,0.0,0.0
10.81157116359392,11.473977133674456,0.8811184190894408,0.845522823934936,0.0,0.0
10.785182961939826,11.454506287193642,0.8705753522729428,0.8382678301193586,0.0,0.0
10.758776590953707,11.435026933912686,0.8600955520794528,0.8310440290339319,0.0,0.0
10.732352135794788,11.415539102754353,0.849679019661903,0.8238514209694645,0.0,0.0
10.705909681780165,11.396042822679775,0.839325756187338,0.8166900062193005,0.0,0.0
10.679449314385728,11.376538122688617,0.8290357628371754,0.8095597850793539,0.0,0.0
10.652971119247084,11.357025031819234,0.8188090408074734,0.8024607578481415,0.0,0.0
10.626475182160497,11.337503579148825,0.8086455913092051,0.7953929248268187,0.0,0.0
10.599961589083815,11.3179737937936,0.7985454155685391,0.7883562863192132,0.0,0.0
10.573430426137415,11.298435704908933,0.7885085148271279,0.781350842631862,0.0,0.0
10.54688177960514,11.278889341689526,0.7785348903424035,0.7743765940740474,0.0,0.0
10.520315735935245,11.25933473336957,0.7686245433878802,0.7674335409578336,0.0,0.0
10.493732381741339,11.239771909222902,0.7587774752534655,0.760521683598105,0.0,0.0
10.467131803803339,11.220200898563174,0.7489936872457792,0.7536410223126048,0.0,0.0
10.440514089068422,11.200621730744007,0.7392731806884802,0.7467915574219732,0.0,0.0
10.413879324651976,11.18103443515916,0.7296159569226032,0.7399732892497884,0.0,0.0
10.387227597838555,11.161439041242689,0.7200220173069024,0.7331862181226064,0.0,0.0
10.36055899608284,11.141835578469113,0.7104913632182064,0.7264303443700025,0.0,0.0
10.333873607010602,11.122224076353575,0.7010239960517809,0.7197056683246137,0.0,0.0
10.307171518419656,11.102604564452012,0.6916199172217027,0.7130121903221811,0.0,0.0
10.280452818280828,11.082977072361311,0.6822791281612424,0.706349910701594,0.0,0.0
10.253717594738923,11.063341629719485,0.6730016303232587,0.6997188298049343,0.0,0.0
10.226965936113684,11.043698266205828,0.6637874251806032,0.6931189479775216,0.0,0.0
10.200197930900764,11.02404701154109,0.6546365142265363,0.6865502655679601,0.0,0.0
10.173413667772687,11.004387895487632,0.645548898975155,0.6800127829281849,0.0,0.0
10.146613235579824,10.984720947849606,0.6365245809618322,0.6735065004135106,0.0,0.0
10.119796723351351,10.965046198473113,0.6275635617436695,0.66703141838268,0.0,0.0
10.092964220296224,10.945363677246371,0.6186658428999616,0.660587537197914,0.0,0.0
10.06611581580414,10.92567341409989,0.6098314260326755,0.6541748572249625,0.0,0.0
10.039251599446507,10.90597543900663,0.601060312766942,0.6477933788331564,0.0,0.0
10.012371660977406,10.886269781982174,0.5923525047515632,0.6414431023954601,0.0,0.0
9.98547609033456,10.866556473084897,0.5837080036595335,0.6351240282885261,0.0,0.0
9.958564977640286,10.846835542416136,0.5751268111885769,0.6288361568927494,0.0,0.0
9.931638413202464,10.827107020120357,0.5666089290617001,0.6225794885923238,0.0,0.0
9.904696487515485,10.807370936385322,0.5581543590277622,0.6163540237752992,0.0,0.0
9.877739291261214,10.787627321442264,0.5497631028620615,0.61015976283364,0.0,0.0
9.850766915309933,10.767876205566054,0.5414351623669409,0.6039967061632846,0.0,0.0
9.823779450721288,10.748117619075371,0.5331705393724105,0.5978648541642063,0.0,0.0
9.796776988745233,10.72835159233287,0.5249692357367916,0.5917642072404753,0.0,0.0
9.769759620822962,10.708578155745359,0.5168312533473786,0.5856947658003219,0.0,0.0
9.742727438587844,10.68879733976396,0.5087565941211234,0.5796565302562012,0.0,0.0
9.715680533866344,10.66900917488429,0.5007452600053409,0.5736495010248595,0.0,0.0
9.688618998678942,10.64921369164662,0.49279725297843685,0.5676736785274008,0.0,0.0
9.661542925241042,10.629410920636058,0.4849125750506596,0.5617290631893566,0.0,0.0
9.634452405963872,10.60960089248271,0.47709122826487615,0.5558156554407551,0.0,0.0
9.60734753345538,10.589783637861858,0.46933321469737366,0.5499334557161938,0.0,0.0
9.58022840052111,10.569959187494124,0.46163853645868735,0.5440824644549124,0.0,0.0
9.553095100165077,10.550127572145644,0.45400719569445624,0.5382626821008675,0.0,0.0
9.525947725590626,10.530288822628242,0.4464391945863074,0.5324741091028095,0.0,0.0
9.498786370201278,10.510442969799593,0.4389345353527703,0.5267167459143601,0.0,0.0
9.473462141741814,10.490590044563403,0.4314932202502228,0.5216847232966861,0.2223440408706665,0.0
9.451812647993806,10.470733870371957,0.4241152515738688,0.5180645835172897,0.6658161878585815,0.0
9.433762709742767,10.45088208518851,0.4168006316587511,0.5158230184200645,1.1010570526123047,0.0
9.419203885351292,10.43104221458951,0.40954936288079885,0.514914306624027,1.524057388305664,0.0
9.407999734106074,10.4112215725831,0.4023614476579128,0.5152823621627569,1.9314323663711548,0.0
9.399990785081275,10.391427175359526,0.39523688845108895,0.51686266350472,2.320387363433838,0.0
9.394999170185246,10.373748643486232,0.3897627159624625,0.5195840463044225,2.688678741455078,0.3316178321838379
9.39283433970746,10.362505112580557,0.38921261868919543,0.5233655322088167,3.0330283641815186,1.3502755165100098
9.393290012034898,10.357167831732724,0.3931412366508399,0.5281094173385192,3.34792160987854,2.2850921154022217
9.396126945872304,10.357062734599314,0.400996355493279,0.5337075498710965,3.629822015762329,3.1129260063171387
9.40108106996784,10.361412629155167,0.41215255501313264,0.5400450155887212,3.876354217529297,3.8173325061798096
9.407871815312589,10.369377370075846,0.42594272835529007,0.54700364876848,4.086256504058838,4.388247013092041
9.416210416451852,10.38009117229943,0.44168685123347706,0.5544652908227639,4.259307861328125,4.821534156799316
9.42580780352881,10.392695919437969,0.45871722379331037,0.5623146938377247,4.396221160888672,5.118354320526123
9.436381854820047,10.406369995592861,0.4763999583780475,0.5704420360715733,4.4985246658325195,5.284454822540283
9.44766381339311,10.420352328470877,0.4941526057415351,0.5787450285008983,4.5684356689453125,5.329411029815674
9.459403636462529,10.433961243838082,0.5114577228002021,0.5871305698296581,4.608719348907471,5.265803337097168
9.471374196956786,10.446608257486238,0.5278725580536683,0.595515953457753,4.622547626495361,5.1084136962890625
9.483374344453232,10.457806987866075,0.5430350461956649,0.6038296518867081,4.613365173339844,4.873450756072998
9.495230834386607,10.467177531367943,0.5566664027515001,0.612011696139699,4.5847601890563965,4.577828884124756
9.506799185601137,10.474446585137171,0.5685705507406319,0.6200136807888116,4.54034423828125,4.238492012023926
9.51796359884936,10.479444017058514,0.5786309182657781,0.6277984486009132,4.483648777008057,3.8718483448028564
9.528636024066254,10.482096328962553,0.586804946002601,0.6353394890019328,4.418032169342041,3.4932756423950195
9.538754553952673,10.482417653486063,0.5931167893405551,0.6426201170086088,4.346607685089111,3.1167280673980713
9.548281283174346,10.48049895757007,0.597648723218994,0.6496324839797792,4.27218770980835,2.7544498443603516
9.557199721540629,10.476495927374744,0.600531606162042,0.6563764518995555,4.197237968444824,2.416764259338379
9.565511975765148,10.470616190204712,0.601934898701486,0.6628584103833437,4.123857021331787,2.111966848373413
9.573235735734153,10.463106288290641,0.6020565478946831,0.6690900482435265,4.053759574890137,1.8462845087051392
9.5804012790127,10.454239018012478,0.6011132021644626,0.6750871584213447,3.9882850646972656,1.6239322423934937
9.587048489342763,10.444301359917565,0.5993309244272641,0.6808684728801688,3.928405284881592,1.4472057819366455
9.59322406661012,10.433583429004448,0.5969367281170221,0.686454592598668,3.874752998352051,1.3166426420211792
9.59897892166061,10.422368658867073,0.5941510955972449,0.6918670083142286,3.8276493549346924,1.2312172651290894
9.604365838879811,10.41092534537836,0.5911815715061979,0.6971272412260806,3.7871408462524414,1.1885563135147095
9.6094374399532,10.399499769144937,0.5882175946228764,0.7022561141570062,3.753039836883545,1.1851890087127686
9.614244459632452,10.388310784748024,0.5854264783962982,0.7072731547225392,3.724965810775757,1.2167798280715942
9.61883434018724,10.377546037448091,0.5829506581031473,0.7121961305862302,3.7023868560791016,1.2783869504928589
9.623250160788096,10.367359579178212,0.5809060248716121,0.7170407198765802,3.684662342071533,1.3646845817565918
9.62752989184504,10.357870970397308,0.5793814068100274,0.7218203101668265,3.671083688735962,1.4701992273330688
9.631705892287112,10.349165471988428,0.5784388886955472,0.7265458919232585,3.6609044075012207,1.5894831418991089
9.635804729236675,10.341295447597831,0.5781150561905322,0.7312260735300934,3.653378963470459,1.7173070907592773
9.639847200187727,10.334282636266897,0.5784228984285061,0.7358671697046647,3.6477863788604736,1.8487991094589233
9.643848561485651,10.328121082679251,0.5793542013705172,0.7404733622390113,3.643453598022461,1.979549527168274
9.647818910212395,10.322780666093545,0.5808823823967205,0.7450469111721809,3.6397719383239746,2.1057066917419434
9.651763719800233,10.318210968325566,0.5829655641708095,0.7495884146984721,3.6362130641937256,2.224031448364258
9.655684446552074,10.314345309810369,0.5855497549005007,0.7540970856103163,3.6323347091674805,2.3319244384765625
9.659579218312196,10.311104822525879,0.5885720337099699,0.758571047950567,3.6277875900268555,2.4274325370788574
9.663443535968055,10.308402443718435,0.5919636523996805,0.7630076277596975,3.622313976287842,2.5092368125915527
9.667270979096092,10.306146657492969,0.5956529225339945,0.7674036349954766,3.6157453060150146,2.576612949371338
9.671053882008993,10.304244906632327,0.5995678305037135,0.7717556247821691,3.6079959869384766,2.6293792724609375
9.674783961795203,10.302606646478544,0.6036383614701464,0.7760601321518877,3.599055290222168,2.6678402423858643
9.678452897614884,10.301145955815903,0.6077984699623992,0.7803138811625503,3.588979482650757,2.692716360092163
9.682052818391863,10.299783658746296,0.6119876650099716,0.7845139536388305,3.5778791904449463,2.705066680908203
9.68557669765147,10.29844893700099,0.6161521972381792,0.7886579184754168,3.5659070014953613,2.7062079906463623
9.689018693995827,10.297080557430709,0.6202459459881842,0.7927439373195461,3.5532500743865967,2.6976537704467773
9.692374367329426,10.29562752484723,0.6242308640558969,0.7967708214383841,3.540114641189575,2.681022882461548
9.695640833189948,10.294049436256469,0.6280771933636116,0.8007380645545756,3.5267183780670166,2.657992124557495
9.698816827792447,10.292316367519081,0.6317633243319686,0.8046458420813238,3.513279676437378,2.6302218437194824
9.701902683435733,10.29040843962791,0.6352754132676848,0.808494977648758,3.500007152557373,2.5993049144744873
9.704900296202041,10.288315181665187,0.6386068483587947,0.8122869083237154,3.4870991706848145,2.5667343139648438
9.707812952079173,10.2860345708822,0.6417574738976777,0.8160235986552712,3.4747273921966553,2.5338516235351562
9.710645198808527,10.283571992684196,0.644732759085224,0.8197074744750454,3.463042974472046,2.5018341541290283
9.713402644096087,10.280939081774648,0.6475428819400039,0.8233413317005558,3.4521684646606445,2.4716758728027344
9.716091715633096,10.278152483437887,0.6502017583912003,0.8269282336427328,3.4421939849853516,2.4441745281219482
9.718719450256676,10.275232621873627,0.6527260829559626,0.8304714221679347,3.4331815242767334,2.4199326038360596
9.721293278669712,10.272202523563562,0.6551344172988741,0.8339742299948367,3.4251651763916016,2.3993659019470215
9.723820776391877,10.269086650686218,0.6574462920067029,0.8374399829515032,3.4181478023529053,2.382704973220825
9.72630947842762,10.265909901774698,0.6596814412153532,0.8408719287025942,3.412109375,2.3700215816497803
9.728766679118824,10.262696686682496,0.6618590983706789,0.8442731620554197,3.407005786895752,2.3612403869628906
9.731199291105119,10.259470188073292,0.6639974382407529,0.8476465743958826,3.4027764797210693,2.356168508529663
9.733613676985312,10.256251656561316,0.6661130477644672,0.8509947943979003,3.399341583251953,2.3545007705688477
9.736015557151838,10.253059968554265,0.6682206000984482,0.8543201587460054,3.396611452102661,2.3558614253997803
9.738409941479212,10.249911259410846,0.6703325878281111,0.8576246926442996,3.3944897651672363,2.359816074371338
9.74080105942981,10.246818742683224,0.6724591993679218,0.8609100903932535,3.392873525619507,2.365901231765747
9.743192357049253,10.243792610386501,0.6746082576955122,0.8641777213404203,3.3916611671447754,2.3736371994018555
9.745586473824744,10.240840044254927,0.67678524381327,0.8674286283472882,3.3907501697540283,2.3825457096099854
9.747985293308743,10.23796537225954,0.6789934306015261,0.8706635537875419,3.3900458812713623,2.3921730518341064
9.750389966899405,10.235170250518633,0.6812340350324011,0.8738829550008088,3.389458179473877,2.4020941257476807
9.752800970489197,10.232453948396696,0.6835064479584607,0.877087031577462,3.3889052867889404,2.41192889213562
9.755218190472613,10.229813664829699,0.6858084861883316,0.880275762937136,3.388317108154297,2.4213473796844482
9.757640989578018,10.227244889357552,0.6881366769797274,0.8834489375514583,3.3876326084136963,2.430076837539673
9.760068302385465,10.224741729897545,0.6904865154130944,0.8866061924559112,3.386803150177002,2.437896490097046
9.762498714624567,10.222297319658404,0.6928527804225748,0.8897470458900907,3.3857903480529785,2.444650173187256
9.764930540553829,10.219904127850892,0.6952297756086282,0.8928709283072696,3.384565591812134,2.4502310752868652
9.767361923698697,10.2175543300518,0.6976116140257883,0.8959772214377537,3.383112668991089,2.4545912742614746
9.76979090759358,10.215240077939848,0.6999924245805486,0.8990652852775023,3.3814239501953125,2.457725763320923
9.772215495882701,10.212953747846425,0.7023665410600757,0.9021344804971603,3.3794989585876465,2.4596691131591797
9.77463371953024,10.210688214551462,0.7047287092951195,0.9051841929905481,3.377345085144043,2.4604995250701904
9.777043705279546,10.20843698556866,0.7070741868397725,0.9082138583217652,3.3749775886535645,2.4603166580200195
9.779443702945043,10.20619437430116,0.7093988716802031,0.9112229704417728,3.3724145889282227,2.4592478275299072
9.781832117448623,10.20395556668961,0.7116993491084326,0.9142110918596378,3.3696775436401367,2.4574310779571533
9.784207543054356,10.201716663855949,0.7139729200692125,0.9171778645184137,3.3667914867401123,2.4550113677978516
9.786568771884719,10.199474732223997,0.7162176350662749,0.9201230109527124,3.3637819290161133,2.452141761779785
9.788914806573569,10.197227760730282,0.7184322571442442,0.9230463369329743,3.36067533493042,2.4489686489105225
9.791244852760148,10.19497461510004,0.720616222876682,0.9259477266585245,3.357496738433838,2.445631265640259
9.793558319239036,10.192714963702857,0.7227695819721723,0.9288271409503511,3.3542706966400146,2.4422571659088135
9.795854805767016,10.190449224455339,0.7248929532885074,0.9316846109879133,3.351019859313965,2.4389655590057373
9.798134084617073,10.18817842939475,0.7269874184121391,0.9345202298409709,3.347764253616333,2.435854196548462
9.80039607548372,10.185904113343923,0.7290544342211802,0.9373341418051134,3.3445205688476562,2.4330031871795654
9.802640827777608,10.183628192185214,0.7310957380566162,0.9401265347597396,3.3413031101226807,2.4304733276367188
9.804868504299,10.181352902652348,0.7331133003125528,0.9428976333027991,3.3381240367889404,2.4283158779144287
9.807079354695457,10.17908065081593,0.7351092077462783,0.9456476881929358,3.3349921703338623,2.426558017730713
9.809273692165082,10.176813904141827,0.7370855806492614,0.9483769673239197,3.331913471221924,2.4252097606658936
9.811451873627309,10.174555133065581,0.739044528215218,0.9510857482247579,3.3288915157318115,2.424271821975708
9.81361428162399,10.17230672265715,0.7409880813782775,0.9537743113346672,3.325927734375,2.4237308502197266
9.815761301848225,10.170070872387242,0.7429181169581787,0.9564429318165735,3.3230209350585938,2.4235575199127197
9.817893306179467,10.167849585838884,0.7448363507542013,0.9590918736363688,3.3201680183410645,2.4237208366394043
9.820010659530636,10.165644606496047,0.7467442895993861,0.9617213925973465,3.3173668384552,2.4241795539855957
9.822113688667917,10.163457392561389,0.748643213383999,0.9643317252199051,3.3146116733551025,2.4248883724212646
9.824202676782658,10.161289112727076,0.7505341731596622,0.9669230873415174,3.311896324157715,2.4258012771606445
9.826277877919441,10.159140619482699,0.7524179721302872,0.9694956801646833,3.3092164993286133,2.426867961883545
9.82833949752321,10.157012488374374,0.754295196960019,0.9720496836265542,3.306565761566162,2.428044319152832
9.830387693082672,10.15490499728685,0.7561662032279216,0.9745852572376247,3.3039379119873047,2.4292829036712646
9.832422584611933,10.152818186624172,0.758031162581597,0.9771025446378916,3.301328182220459,2.4305458068847656
9.834444271381498,10.15075189846896,0.7598900936030608,0.979601680367065,3.298733949661255,2.4318013191223145
9.836452797219913,10.148705728862051,0.7617428262901015,0.9820827772550923,3.2961485385894775,2.4330101013183594
9.838448189093969,10.14667914482388,0.7635890922704192,0.9845459414020818,3.293570041656494,2.4341514110565186
9.840430436661894,10.144671466510298,0.7654285117383229,0.9869912647685984,3.290994167327881,2.435201644897461
9.842399527358381,10.142681930230063,0.7672606420857238,0.989418838635856,3.2884209156036377,2.4361472129821777
9.844355430127013,10.140709706511183,0.7690849919870955,0.9918287476599256,3.285848379135132,2.4369773864746094
9.846298109046712,10.138753946575257,0.7709010570711038,0.9942210751140668,3.283276319503784,2.4376888275146484
9.848227531209055,10.13681380930692,0.7727083405294263,0.9965959058771157,3.280705451965332,2.4382824897766113
9.850143668758864,10.13488846274317,0.774506354196634,0.998953327176992,3.278136730194092,2.4387595653533936
9.852046504907149,10.13297713797867,0.7762946595588571,1.0012934308198382,3.275571823120117,2.4391298294067383
9.853936022330563,10.13107910813473,0.7780728514515036,1.0036163087115118,3.2730109691619873,2.4393997192382812
9.855812237136952,10.129193754195523,0.7798406080410464,1.0059220655159213,3.270458459854126,2.4395861625671387
9.857675177511151,10.127320522987768,0.7815976583381813,1.008210810422717,3.267915964126587,2.439699411392212
9.85952487608329,10.125458927111742,0.7833437818686528,1.0104826541577057,3.2653841972351074,2.4397497177124023
9.861361398033704,10.123608588290056,0.7850788414372405,1.0127377194026368,3.2628672122955322,2.4397542476654053
9.863184815762798,10.121769198337365,0.7868027529308212,1.0149761310776255,3.2603659629821777,2.4397239685058594
9.864995225093576,10.119940547530721,0.7885155066607621,1.017198022292363,3.257883310317993,2.4396743774414062
