time_sec,h1_true,h2_true,h3_true,h4_true,h1_est,h2_est,h3_est,h4_est,u1_volts,u2_volts
37.100000,10.179990,10.224160,1.032800,1.184001,10.036049,10.080447,1.008448,1.151060,3.181983,3.095058
37.200000,10.178795,10.223712,1.033826,1.184405,10.035472,10.078109,1.009367,1.150997,2.790268,2.593309
37.300000,10.177983,10.224745,1.036121,1.184896,10.037245,10.078709,1.012102,1.151796,2.843679,2.832147
37.400000,10.175809,10.225138,1.037652,1.184823,10.035006,10.078281,1.013904,1.151628,2.675715,2.746393
37.500000,10.175456,10.225904,1.039544,1.185249,10.037001,10.078707,1.015970,1.151804,2.882347,2.777140
37.600000,10.173464,10.226425,1.041091,1.185276,10.034272,10.075198,1.017437,1.150806,2.696641,2.715200
37.700000,10.173918,10.229059,1.044426,1.186004,10.036349,10.079236,1.021181,1.151849,2.952237,3.073302
37.800000,10.172425,10.228749,1.045547,1.185923,10.035285,10.080500,1.022419,1.152815,2.754516,2.617031
37.900000,10.171843,10.227662,1.046096,1.186194,10.034191,10.081425,1.023412,1.153752,2.848267,2.473819
38.000000,10.172117,10.225895,1.046092,1.187080,10.034382,10.082905,1.023382,1.154521,2.945115,2.368360
38.100000,10.172020,10.223221,1.045087,1.187658,10.036020,10.084384,1.022894,1.155812,2.924302,2.212526
38.200000,10.170762,10.219638,1.043578,1.187688,10.034027,10.083612,1.021355,1.156606,2.768133,2.060350
38.300000,10.170837,10.216510,1.042270,1.188311,10.032264,10.079136,1.019907,1.156654,2.949764,2.154407
38.400000,10.172515,10.216463,1.043512,1.189378,10.037902,10.074506,1.022171,1.156492,3.113468,2.638016
38.500000,10.169831,10.219461,1.046737,1.188864,10.031811,10.074700,1.024838,1.155570,2.593427,3.106397
38.600000,10.171943,10.222093,1.049824,1.190109,10.035982,10.078373,1.028562,1.157412,3.158132,3.065155
38.700000,10.170651,10.222150,1.050984,1.190135,10.034567,10.080149,1.029991,1.157681,2.764021,2.647062
38.800000,10.170442,10.221016,1.051309,1.190569,10.038625,10.081466,1.030774,1.158745,2.892731,2.448420
38.900000,10.167108,10.218920,1.050828,1.189934,10.038986,10.080994,1.030968,1.158766,2.513584,2.302623
39.000000,10.163368,10.217105,1.050510,1.189099,10.033020,10.078840,1.030437,1.158092,2.480173,2.350765
39.100000,10.164391,10.216718,1.051448,1.189902,10.034305,10.081330,1.031168,1.159439,3.034000,2.582899
39.200000,10.164299,10.214638,1.051074,1.190275,10.033969,10.082288,1.030795,1.160974,2.909468,2.314284
39.300000,10.164589,10.212021,1.050137,1.190836,10.037906,10.078664,1.030778,1.160788,2.934603,2.216330
39.400000,10.161577,10.211812,1.051053,1.190209,10.038462,10.078940,1.032229,1.159975,2.572448,2.597666
39.500000,10.158374,10.211307,1.051861,1.189384,10.040885,10.081378,1.033695,1.159714,2.523618,2.556700
39.600000,10.153155,10.209173,1.051232,1.188105,10.038303,10.079504,1.033613,1.158354,2.300111,2.287647
39.700000,10.150194,10.208358,1.051601,1.187579,10.034359,10.078560,1.034149,1.158163,2.543931,2.486155
39.800000,10.150140,10.207975,1.052732,1.188248,10.031319,10.075262,1.034702,1.157977,2.908671,2.581748
39.900000,10.152400,10.209588,1.055262,1.189716,10.032022,10.071577,1.037006,1.158070,3.190135,2.925005
40.000000,10.154088,10.213428,1.059505,1.190848,10.030004,10.075983,1.040692,1.159547,3.124456,3.294195
40.100000,10.157502,10.214320,1.061244,1.192615,10.034245,10.079081,1.042926,1.161476,3.302975,2.800027
40.200000,10.157464,10.213173,1.061186,1.193043,10.035877,10.084644,1.043251,1.163713,2.902773,2.454575
40.300000,10.156102,10.208185,1.058607,1.193068,10.033367,10.083669,1.040623,1.163970,2.742599,1.865537
40.400000,10.156577,10.204133,1.056486,1.193474,10.032778,10.079885,1.038529,1.164647,2.974484,1.990103
40.500000,10.157646,10.202679,1.056335,1.194188,10.030175,10.076006,1.038103,1.164796,3.027528,2.405752
40.600000,10.160760,10.203638,1.058269,1.195899,10.033114,10.080616,1.040240,1.167071,3.267961,2.818218
40.700000,10.161279,10.201502,1.057812,1.196581,10.033385,10.082225,1.039823,1.168396,2.986354,2.314392
40.800000,10.161653,10.198452,1.056706,1.197220,10.036677,10.079225,1.039001,1.169406,2.956207,2.148171
40.900000,10.159393,10.197227,1.057122,1.196657,10.033085,10.077306,1.038957,1.168585,2.649174,2.470349
41.000000,10.160115,10.197394,1.058199,1.197277,10.034645,10.075041,1.040614,1.169374,2.984099,2.673443
41.100000,10.159524,10.198940,1.060606,1.197460,10.035755,10.073482,1.043348,1.169038,2.836751,2.898104
41.200000,10.158068,10.201529,1.063549,1.197244,10.037562,10.076988,1.046890,1.169347,2.734704,3.039767
41.300000,10.155393,10.201566,1.064640,1.196590,10.031282,10.075986,1.047508,1.168279,2.564793,2.641070
41.400000,10.157362,10.202044,1.066094,1.197662,10.032354,10.082938,1.049154,1.171096,3.148545,2.742465
41.500000,10.158290,10.198173,1.064184,1.198387,10.030935,10.079765,1.046741,1.172441,3.037041,1.996348
41.600000,10.160483,10.196359,1.063757,1.199651,10.032520,10.078485,1.046415,1.173444,3.164204,2.350421
41.700000,10.161325,10.195461,1.064201,1.200422,10.034111,10.076941,1.046902,1.173815,3.014317,2.487528
41.800000,10.160908,10.195459,1.065265,1.200722,10.035547,10.076229,1.048572,1.174928,2.866050,2.645912
41.900000,10.159189,10.195995,1.066676,1.200748,10.033533,10.074587,1.049762,1.175018,2.728602,2.706782
42.000000,10.159287,10.197418,1.068921,1.201379,10.034199,10.078263,1.051917,1.176072,2.913947,2.870237
42.100000,10.158751,10.196199,1.069070,1.201725,10.036190,10.078403,1.052551,1.177425,2.847051,2.465136
42.200000,10.156677,10.194956,1.069119,1.201374,10.040159,10.081025,1.053396,1.177735,2.657709,2.444755
42.300000,10.151526,10.192024,1.067850,1.199773,10.032325,10.078831,1.051761,1.176179,2.289533,2.161013
42.400000,10.152517,10.190863,1.067772,1.200562,10.036075,10.080472,1.052220,1.177751,3.019571,2.406788
42.500000,10.150402,10.188323,1.066749,1.200183,10.037012,10.076473,1.051978,1.176704,2.666935,2.229487
42.600000,10.147644,10.188488,1.067847,1.199558,10.036736,10.077406,1.053387,1.176474,2.585083,2.652694
42.700000,10.145144,10.187899,1.068399,1.198973,10.037086,10.076132,1.054205,1.175932,2.610810,2.542901
42.800000,10.142544,10.188061,1.069545,1.198483,10.031799,10.076734,1.055276,1.175373,2.580445,2.670401
42.900000,10.144014,10.187880,1.070507,1.199588,10.036501,10.079633,1.056565,1.177072,3.070126,2.598912
43.000000,10.141774,10.185531,1.069873,1.199099,10.034877,10.079649,1.056271,1.177802,2.628661,2.282162
43.100000,10.140839,10.183359,1.069161,1.199089,10.033280,10.076444,1.055313,1.177956,2.775848,2.283037
43.200000,10.140941,10.183316,1.070164,1.199588,10.034341,10.075014,1.056454,1.178090,2.923439,2.628664
43.300000,10.140194,10.184335,1.071747,1.199971,10.034133,10.075726,1.058437,1.177963,2.824674,2.769692
43.400000,10.139827,10.184664,1.073023,1.200222,10.036909,10.075834,1.060142,1.177699,2.843512,2.678384
43.500000,10.137237,10.184813,1.073901,1.199779,10.034764,10.073443,1.061533,1.176634,2.587636,2.652641
43.600000,10.136333,10.186675,1.076165,1.199826,10.031108,10.076775,1.063324,1.177263,2.789554,2.893352
43.700000,10.138152,10.185942,1.076466,1.201009,10.033863,10.078205,1.063980,1.178528,3.123371,2.528117
43.800000,10.137888,10.184155,1.076067,1.201312,10.037899,10.070299,1.064299,1.177715,2.863752,2.371543
43.900000,10.134554,10.187635,1.079523,1.200519,10.033386,10.076163,1.067910,1.177571,2.495348,3.201141
44.000000,10.134642,10.187251,1.080032,1.200870,10.034478,10.075952,1.068645,1.178580,2.910257,2.554314
44.100000,10.134059,10.186877,1.080666,1.200889,10.034000,10.074042,1.069384,1.178835,2.805245,2.570224
44.200000,10.133661,10.187657,1.082152,1.201197,10.031097,10.080597,1.070305,1.180557,2.848343,2.765260
44.300000,10.135325,10.184188,1.080544,1.202233,10.032065,10.076353,1.068597,1.181206,3.108335,2.067552
44.400000,10.136403,10.183460,1.081156,1.202879,10.034557,10.078323,1.069440,1.182582,3.017748,2.528438
44.500000,10.135587,10.181375,1.080644,1.202855,10.033891,10.079057,1.068770,1.182934,2.781789,2.313463
44.600000,10.135269,10.179155,1.079733,1.203133,10.034479,10.080403,1.067837,1.184236,2.842031,2.241775
44.700000,10.134366,10.176030,1.078323,1.203117,10.036417,10.079779,1.066571,1.184808,2.782937,2.107485
44.800000,10.132122,10.173498,1.077294,1.202791,10.036998,10.080862,1.065620,1.185423,2.602349,2.183292
44.900000,10.129115,10.170120,1.075449,1.201996,10.034262,10.077696,1.063806,1.184954,2.546646,2.076985
45.000000,10.128225,10.168625,1.075390,1.202103,10.033798,10.071810,1.063618,1.184492,2.802063,2.425844
45.100000,10.127641,10.171152,1.078205,1.202431,10.034202,10.070654,1.066701,1.183686,2.847555,3.047394
45.200000,10.126860,10.174247,1.081454,1.202690,10.034438,10.070411,1.070176,1.182692,2.812364,3.143654
45.300000,10.125825,10.177473,1.084820,1.202805,10.033532,10.081297,1.073470,1.184241,2.793144,3.140583
45.400000,10.125527,10.173230,1.082564,1.202910,10.033165,10.077973,1.071205,1.185007,2.867947,1.966909
45.500000,10.125697,10.171387,1.082001,1.203252,10.029048,10.078023,1.070298,1.186529,2.900163,2.335616
45.600000,10.128867,10.169528,1.081635,1.204744,10.034907,10.075693,1.070143,1.187898,3.274608,2.338215
45.700000,10.127460,10.169247,1.082156,1.204687,10.036622,10.073876,1.071398,1.187906,2.728936,2.583979
45.800000,10.124643,10.170054,1.083836,1.203986,10.033644,10.076716,1.072999,1.187971,2.570314,2.764714
45.900000,10.124035,10.168950,1.083875,1.204207,10.035243,10.077993,1.073466,1.188611,2.843967,2.452774
46.000000,10.122581,10.167121,1.083294,1.204037,10.034644,10.075949,1.073085,1.188366,2.693490,2.314154
46.100000,10.121324,10.166573,1.083739,1.203662,10.033152,10.075957,1.073414,1.188917,2.750209,2.532647
46.200000,10.121302,10.165913,1.084266,1.204067,10.035523,10.075994,1.074202,1.189848,2.885633,2.529260
46.300000,10.119375,10.165273,1.084608,1.203743,10.033131,10.079959,1.074493,1.190403,2.662810,2.518351
46.400000,10.119493,10.161863,1.082881,1.204051,10.033080,10.075663,1.072838,1.190475,2.880803,2.098649
46.500000,10.119414,10.161605,1.083479,1.204342,10.035211,10.076191,1.073625,1.191384,2.886429,2.564802
46.600000,10.117663,10.160831,1.083724,1.204038,10.032008,10.075428,1.074020,1.190907,2.685833,2.502265
46.700000,10.118333,10.160492,1.084458,1.204554,10.033387,10.077427,1.074734,1.191899,2.983307,2.579856
46.800000,10.118200,10.158848,1.084009,1.204904,10.033410,10.076544,1.074687,1.192206,2.851623,2.363156
46.900000,10.117789,10.157822,1.083983,1.205084,10.029704,10.074397,1.074329,1.192269,2.848465,2.456428
47.000000,10.120253,10.158194,1.084904,1.206711,10.030625,10.076403,1.075295,1.193940,3.190707,2.686010
47.100000,10.122067,10.157218,1.084940,1.207653,10.030675,10.075085,1.075328,1.194734,3.098511,2.466482
47.200000,10.123841,10.157078,1.085629,1.208634,10.030467,10.076462,1.076012,1.196196,3.090951,2.604893
47.300000,10.125558,10.156031,1.085558,1.209592,10.027867,10.075133,1.075449,1.197107,3.104028,2.454085
47.400000,10.129408,10.155945,1.086307,1.211307,10.032938,10.077008,1.076397,1.198949,3.340851,2.598920
47.500000,10.129016,10.154401,1.086023,1.211394,10.033346,10.077294,1.076151,1.199200,2.865013,2.392679
47.600000,10.128448,10.152831,1.085631,1.211765,10.035006,10.076623,1.076040,1.200161,2.826444,2.364556
47.700000,10.126813,10.151567,1.085551,1.211433,10.033766,10.078436,1.076197,1.200626,2.669631,2.435847
47.800000,10.125716,10.149141,1.084719,1.211339,10.037678,10.078430,1.075991,1.201064,2.781965,2.243674
47.900000,10.121772,10.146684,1.083805,1.210218,10.033319,10.078053,1.074750,1.200436,2.419235,2.245436
48.000000,10.121307,10.144563,1.083236,1.210274,10.034657,10.074547,1.074254,1.200308,2.824549,2.296056
48.100000,10.119687,10.145005,1.084345,1.210081,10.034023,10.073313,1.075443,1.199683,2.702163,2.669209
48.200000,10.118700,10.146006,1.086186,1.210152,10.033311,10.071659,1.077287,1.198874,2.762890,2.789547
48.300000,10.118257,10.148108,1.088626,1.210382,10.034913,10.073677,1.079849,1.199495,2.831195,2.948604
48.400000,10.116635,10.148701,1.089812,1.210102,10.033215,10.074892,1.081229,1.199465,2.679692,2.714511
48.500000,10.116173,10.148572,1.090445,1.210434,10.036886,10.076081,1.082389,1.200008,2.835852,2.575386
48.600000,10.112866,10.147339,1.090297,1.209518,10.030611,10.076571,1.081908,1.199858,2.494288,2.439986
48.700000,10.114344,10.146036,1.089878,1.210192,10.030545,10.072127,1.081444,1.200349,3.074143,2.393224
48.800000,10.116046,10.147675,1.091937,1.211167,10.032938,10.074872,1.083522,1.200941,3.079105,2.865036
48.900000,10.115733,10.147287,1.092438,1.211456,10.032344,10.077732,1.083842,1.201344,2.854765,2.558321
49.000000,10.116038,10.145019,1.091476,1.211930,10.033833,10.074754,1.083236,1.201520,2.907502,2.254492
49.100000,10.115211,10.144679,1.091954,1.211963,10.030741,10.074107,1.083588,1.201021,2.770044,2.572975
49.200000,10.116675,10.144639,1.092800,1.212934,10.032392,10.074967,1.084576,1.202137,3.057314,2.638633
49.300000,10.116808,10.144127,1.093334,1.213167,10.032949,10.073822,1.084912,1.202655,2.900039,2.539551
49.400000,10.116341,10.144281,1.094383,1.213166,10.035341,10.078633,1.086330,1.203925,2.846669,2.657209
49.500000,10.114289,10.141218,1.092944,1.212595,10.032318,10.075329,1.084619,1.203204,2.619709,2.138296
49.600000,10.114328,10.140343,1.093288,1.212838,10.034948,10.072905,1.085147,1.203478,2.902697,2.500982
49.700000,10.112511,10.141067,1.094798,1.212519,10.033400,10.074763,1.086666,1.203445,2.659017,2.751392
49.800000,10.111812,10.140619,1.095181,1.212468,10.033150,10.071493,1.087365,1.203295,2.801155,2.543385
49.900000,10.111430,10.142187,1.097220,1.212637,10.034053,10.073146,1.089592,1.203632,2.824978,2.882006
